movieId,image,title,genres
527,527.jpg,Schindler's List (1993),Drama|War
528,528.jpg,"Scout, The (1994)",Comedy|Drama
529,529.jpg,Searching for Bobby Fischer (1993),Drama
531,531.jpg,"Secret Garden, The (1993)",Children|Drama
532,532.jpg,Serial Mom (1994),Comedy|Crime|Horror
533,533.jpg,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery
534,534.jpg,Shadowlands (1993),Drama|Romance
535,535.jpg,Short Cuts (1993),Drama
536,536.jpg,"Simple Twist of Fate, A (1994)",Drama
537,537.jpg,Sirens (1994),Drama
538,538.jpg,Six Degrees of Separation (1993),Drama
539,539.jpg,Sleepless in Seattle (1993),Comedy|Drama|Romance
540,540.jpg,Sliver (1993),Thriller
541,541.jpg,Blade Runner (1982),Action|Sci-Fi|Thriller
542,542.jpg,Son in Law (1993),Comedy|Drama|Romance
543,543.jpg,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
544,544.jpg,Striking Distance (1993),Action|Crime
546,546.jpg,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
547,547.jpg,Surviving the Game (1994),Action|Adventure|Thriller
548,548.jpg,Terminal Velocity (1994),Action|Mystery|Thriller
549,549.jpg,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical
550,550.jpg,Threesome (1994),Comedy|Romance
551,551.jpg,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
552,552.jpg,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
553,553.jpg,Tombstone (1993),Action|Drama|Western
555,555.jpg,True Romance (1993),Crime|Thriller
556,556.jpg,"War Room, The (1993)",Documentary
558,558.jpg,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy
562,562.jpg,Welcome to the Dollhouse (1995),Comedy|Drama
563,563.jpg,Germinal (1993),Drama|Romance
564,564.jpg,Chasers (1994),Comedy
567,567.jpg,Kika (1993),Comedy|Drama
568,568.jpg,Bhaji on the Beach (1993),Comedy|Drama
569,569.jpg,Little Big League (1994),Comedy|Drama
573,573.jpg,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama
574,574.jpg,Spanking the Monkey (1994),Comedy|Drama
575,575.jpg,"Little Rascals, The (1994)",Children|Comedy
577,577.jpg,Andre (1994),Adventure|Children|Drama
579,579.jpg,"Escort, The (Scorta, La) (1993)",Crime|Thriller
580,580.jpg,Princess Caraboo (1994),Drama
581,581.jpg,"Celluloid Closet, The (1995)",Documentary
583,583.jpg,Dear Diary (Caro Diario) (1994),Comedy|Drama
585,585.jpg,"Brady Bunch Movie, The (1995)",Comedy
586,586.jpg,Home Alone (1990),Children|Comedy
587,587.jpg,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
588,588.jpg,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
589,589.jpg,Terminator 2: Judgment Day (1991),Action|Sci-Fi
590,590.jpg,Dances with Wolves (1990),Adventure|Drama|Western
592,592.jpg,Batman (1989),Action|Crime|Thriller
593,593.jpg,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
594,594.jpg,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
595,595.jpg,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
596,596.jpg,Pinocchio (1940),Animation|Children|Fantasy|Musical
597,597.jpg,Pretty Woman (1990),Comedy|Romance
599,599.jpg,"Wild Bunch, The (1969)",Adventure|Western
600,600.jpg,Love and a .45 (1994),Action|Comedy|Crime
602,602.jpg,"Great Day in Harlem, A (1994)",Documentary
605,605.jpg,One Fine Day (1996),Drama|Romance
606,606.jpg,Candyman: Farewell to the Flesh (1995),Fantasy|Horror
608,608.jpg,Fargo (1996),Comedy|Crime|Drama|Thriller
609,609.jpg,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children
610,610.jpg,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
611,611.jpg,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
612,612.jpg,"Pallbearer, The (1996)",Comedy
613,613.jpg,Jane Eyre (1996),Drama|Romance
615,615.jpg,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama
616,616.jpg,"Aristocats, The (1970)",Animation|Children
617,617.jpg,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama
618,618.jpg,Two Much (1995),Comedy|Romance
619,619.jpg,Ed (1996),Comedy
626,626.jpg,"Thin Line Between Love and Hate, A (1996)",Comedy
627,627.jpg,"Last Supper, The (1995)",Drama|Thriller
628,628.jpg,Primal Fear (1996),Crime|Drama|Mystery|Thriller
631,631.jpg,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance
632,632.jpg,Land and Freedom (Tierra y libertad) (1995),Drama|War
633,633.jpg,Denise Calls Up (1995),Comedy
634,634.jpg,Theodore Rex (1995),Comedy
635,635.jpg,"Family Thing, A (1996)",Comedy|Drama
636,636.jpg,Frisk (1995),Drama
637,637.jpg,Sgt. Bilko (1996),Comedy
638,638.jpg,Jack and Sarah (1995),Romance
639,639.jpg,Girl 6 (1996),Comedy|Drama
640,640.jpg,Diabolique (1996),Drama|Thriller
645,645.jpg,Nelly & Monsieur Arnaud (1995),Drama
647,647.jpg,Courage Under Fire (1996),Action|Crime|Drama|War
648,648.jpg,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
649,649.jpg,Cold Fever (Á köldum klaka) (1995),Comedy|Drama
650,650.jpg,Moll Flanders (1996),Drama
653,653.jpg,Dragonheart (1996),Action|Adventure|Fantasy
656,656.jpg,Eddie (1996),Comedy
661,661.jpg,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
662,662.jpg,Fear (1996),Thriller
663,663.jpg,Kids in the Hall: Brain Candy (1996),Comedy
665,665.jpg,Underground (1995),Comedy|Drama|War
667,667.jpg,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action
668,668.jpg,Song of the Little Road (Pather Panchali) (1955),Drama
670,670.jpg,"World of Apu, The (Apur Sansar) (1959)",Drama
671,671.jpg,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
673,673.jpg,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
674,674.jpg,Barbarella (1968),Adventure|Comedy|Sci-Fi
678,678.jpg,Some Folks Call It a Sling Blade (1993),Drama|Thriller
679,679.jpg,"Run of the Country, The (1995)",Drama
680,680.jpg,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller
685,685.jpg,It's My Party (1996),Drama
688,688.jpg,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
691,691.jpg,Mrs. Winterbourne (1996),Comedy|Romance
692,692.jpg,Solo (1996),Action|Sci-Fi|Thriller
694,694.jpg,"Substitute, The (1996)",Action|Crime|Drama
695,695.jpg,True Crime (1996),Mystery|Thriller
697,697.jpg,Feeling Minnesota (1996),Drama|Romance
698,698.jpg,Delta of Venus (1995),Drama
700,700.jpg,Angus (1995),Comedy
703,703.jpg,Boys (1996),Drama
704,704.jpg,"Quest, The (1996)",Action|Adventure
706,706.jpg,Sunset Park (1996),Drama
707,707.jpg,Mulholland Falls (1996),Crime|Drama|Thriller
708,708.jpg,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
709,709.jpg,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical
710,710.jpg,Celtic Pride (1996),Comedy
711,711.jpg,Flipper (1996),Adventure|Children
714,714.jpg,Dead Man (1995),Drama|Mystery|Western
715,715.jpg,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance
718,718.jpg,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi
719,719.jpg,Multiplicity (1996),Comedy
720,720.jpg,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
722,722.jpg,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
724,724.jpg,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
725,725.jpg,"Great White Hype, The (1996)",Comedy
726,726.jpg,Last Dance (1996),Drama
728,728.jpg,Cold Comfort Farm (1995),Comedy
731,731.jpg,Heaven's Prisoners (1996),Crime|Thriller
733,733.jpg,"Rock, The (1996)",Action|Adventure|Thriller
735,735.jpg,Cemetery Man (Dellamorte Dellamore) (1994),Horror
736,736.jpg,Twister (1996),Action|Adventure|Romance|Thriller
737,737.jpg,Barb Wire (1996),Action|Sci-Fi
741,741.jpg,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
742,742.jpg,Thinner (1996),Horror|Thriller
743,743.jpg,Spy Hard (1996),Comedy
745,745.jpg,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
747,747.jpg,"Stupids, The (1996)",Comedy
748,748.jpg,"Arrival, The (1996)",Action|Sci-Fi|Thriller
750,750.jpg,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
757,757.jpg,Ashes of Time (Dung che sai duk) (1994),Drama
759,759.jpg,Maya Lin: A Strong Clear Vision (1994),Documentary
760,760.jpg,Stalingrad (1993),Drama|War
761,761.jpg,"Phantom, The (1996)",Action|Adventure
762,762.jpg,Striptease (1996),Comedy|Crime
764,764.jpg,Heavy (1995),Drama|Romance
765,765.jpg,Jack (1996),Comedy|Drama
766,766.jpg,I Shot Andy Warhol (1996),Drama
773,773.jpg,Touki Bouki (1973),Drama
775,775.jpg,Spirits of the Dead (1968),Horror|Mystery
778,778.jpg,Trainspotting (1996),Comedy|Crime|Drama
779,779.jpg,'Til There Was You (1997),Drama|Romance
780,780.jpg,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
781,781.jpg,Stealing Beauty (1996),Drama
782,782.jpg,"Fan, The (1996)",Drama|Thriller
783,783.jpg,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
784,784.jpg,"Cable Guy, The (1996)",Comedy|Thriller
785,785.jpg,Kingpin (1996),Comedy
786,786.jpg,Eraser (1996),Action|Drama|Thriller
788,788.jpg,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
790,790.jpg,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama
791,791.jpg,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary
795,795.jpg,Somebody to Love (1994),Drama
798,798.jpg,Daylight (1996),Action|Adventure|Drama|Thriller
799,799.jpg,"Frighteners, The (1996)",Comedy|Horror|Thriller
800,800.jpg,Lone Star (1996),Drama|Mystery|Western
801,801.jpg,Harriet the Spy (1996),Children|Comedy
802,802.jpg,Phenomenon (1996),Drama|Romance
803,803.jpg,Walking and Talking (1996),Comedy|Drama|Romance
804,804.jpg,She's the One (1996),Comedy|Romance
805,805.jpg,"Time to Kill, A (1996)",Drama|Thriller
806,806.jpg,American Buffalo (1996),Crime|Drama
808,808.jpg,Alaska (1996),Adventure|Children
809,809.jpg,Fled (1996),Action|Adventure
810,810.jpg,Kazaam (1996),Children|Comedy|Fantasy
813,813.jpg,Larger Than Life (1996),Comedy
818,818.jpg,"Very Brady Sequel, A (1996)",Comedy
823,823.jpg,"Collector, The (La collectionneuse) (1967)",Drama
824,824.jpg,Kaspar Hauser (1993),Drama|Mystery
828,828.jpg,"Adventures of Pinocchio, The (1996)",Adventure|Children
829,829.jpg,Joe's Apartment (1996),Comedy|Fantasy|Musical
830,830.jpg,"First Wives Club, The (1996)",Comedy
832,832.jpg,Ransom (1996),Crime|Thriller
833,833.jpg,High School High (1996),Comedy
835,835.jpg,Foxfire (1996),Drama
836,836.jpg,Chain Reaction (1996),Action|Adventure|Thriller
837,837.jpg,Matilda (1996),Children|Comedy|Fantasy
838,838.jpg,Emma (1996),Comedy|Drama|Romance
839,839.jpg,"Crow: City of Angels, The (1996)",Action|Thriller
840,840.jpg,House Arrest (1996),Children|Comedy
841,841.jpg,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
842,842.jpg,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror
848,848.jpg,"Spitfire Grill, The (1996)",Drama
849,849.jpg,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
851,851.jpg,Basquiat (1996),Drama
852,852.jpg,Tin Cup (1996),Comedy|Drama|Romance
858,858.jpg,"Godfather, The (1972)",Crime|Drama
861,861.jpg,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller
866,866.jpg,Bound (1996),Crime|Drama|Romance|Thriller
867,867.jpg,Carpool (1996),Comedy|Crime
869,869.jpg,Kansas City (1996),Crime|Drama|Musical|Thriller
870,870.jpg,Gone Fishin' (1997),Comedy
875,875.jpg,Nothing to Lose (1994),Action|Crime|Drama
876,876.jpg,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller
879,879.jpg,"Relic, The (1997)",Horror|Thriller
880,880.jpg,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
881,881.jpg,First Kid (1996),Children|Comedy
882,882.jpg,"Trigger Effect, The (1996)",Drama|Thriller
885,885.jpg,Bogus (1996),Children|Drama|Fantasy
886,886.jpg,Bulletproof (1996),Action|Comedy|Crime
888,888.jpg,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical
889,889.jpg,1-900 (06) (1994),Drama|Romance
891,891.jpg,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller
892,892.jpg,Twelfth Night (1996),Comedy|Drama|Romance
893,893.jpg,Mother Night (1996),Drama
896,896.jpg,Wild Reeds (Les roseaux sauvages) (1994),Drama
897,897.jpg,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
898,898.jpg,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
899,899.jpg,Singin' in the Rain (1952),Comedy|Musical|Romance
900,900.jpg,"American in Paris, An (1951)",Musical|Romance
901,901.jpg,Funny Face (1957),Comedy|Musical
902,902.jpg,Breakfast at Tiffany's (1961),Drama|Romance
903,903.jpg,Vertigo (1958),Drama|Mystery|Romance|Thriller
904,904.jpg,Rear Window (1954),Mystery|Thriller
905,905.jpg,It Happened One Night (1934),Comedy|Romance
906,906.jpg,Gaslight (1944),Drama|Thriller
907,907.jpg,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
908,908.jpg,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
909,909.jpg,"Apartment, The (1960)",Comedy|Drama|Romance
910,910.jpg,Some Like It Hot (1959),Comedy|Crime
911,911.jpg,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller
912,912.jpg,Casablanca (1942),Drama|Romance
913,913.jpg,"Maltese Falcon, The (1941)",Film-Noir|Mystery
914,914.jpg,My Fair Lady (1964),Comedy|Drama|Musical|Romance
915,915.jpg,Sabrina (1954),Comedy|Romance
916,916.jpg,Roman Holiday (1953),Comedy|Drama|Romance
917,917.jpg,"Little Princess, The (1939)",Children|Drama
918,918.jpg,Meet Me in St. Louis (1944),Musical
919,919.jpg,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
920,920.jpg,Gone with the Wind (1939),Drama|Romance|War
921,921.jpg,My Favorite Year (1982),Comedy
922,922.jpg,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
923,923.jpg,Citizen Kane (1941),Drama|Mystery
924,924.jpg,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
926,926.jpg,All About Eve (1950),Drama
927,927.jpg,"Women, The (1939)",Comedy
928,928.jpg,Rebecca (1940),Drama|Mystery|Romance|Thriller
929,929.jpg,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
930,930.jpg,Notorious (1946),Film-Noir|Romance|Thriller
931,931.jpg,Spellbound (1945),Mystery|Romance|Thriller
932,932.jpg,"Affair to Remember, An (1957)",Drama|Romance
933,933.jpg,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
934,934.jpg,Father of the Bride (1950),Comedy
935,935.jpg,"Band Wagon, The (1953)",Comedy|Musical
936,936.jpg,Ninotchka (1939),Comedy|Romance
937,937.jpg,Love in the Afternoon (1957),Comedy|Romance
938,938.jpg,Gigi (1958),Musical
940,940.jpg,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance
941,941.jpg,"Mark of Zorro, The (1940)",Adventure
942,942.jpg,Laura (1944),Crime|Film-Noir|Mystery
943,943.jpg,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance
944,944.jpg,Lost Horizon (1937),Drama
945,945.jpg,Top Hat (1935),Comedy|Musical|Romance
946,946.jpg,To Be or Not to Be (1942),Comedy|Drama|War
947,947.jpg,My Man Godfrey (1936),Comedy|Romance
948,948.jpg,Giant (1956),Drama|Romance|Western
949,949.jpg,East of Eden (1955),Drama
950,950.jpg,"Thin Man, The (1934)",Comedy|Crime
951,951.jpg,His Girl Friday (1940),Comedy|Romance
952,952.jpg,Around the World in 80 Days (1956),Adventure|Comedy
953,953.jpg,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
954,954.jpg,Mr. Smith Goes to Washington (1939),Drama
955,955.jpg,Bringing Up Baby (1938),Comedy|Romance
956,956.jpg,Penny Serenade (1941),Drama|Romance
959,959.jpg,Of Human Bondage (1934),Drama
961,961.jpg,Little Lord Fauntleroy (1936),Drama
963,963.jpg,"Inspector General, The (1949)",Musical
965,965.jpg,"39 Steps, The (1935)",Drama|Mystery|Thriller
968,968.jpg,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
969,969.jpg,"African Queen, The (1951)",Adventure|Comedy|Romance|War
970,970.jpg,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
971,971.jpg,Cat on a Hot Tin Roof (1958),Drama
973,973.jpg,Meet John Doe (1941),Comedy|Drama
976,976.jpg,"Farewell to Arms, A (1932)",Romance|War
979,979.jpg,Nothing Personal (1995),Drama|War
981,981.jpg,Dangerous Ground (1997),Drama
982,982.jpg,Picnic (1955),Drama
984,984.jpg,"Pompatus of Love, The (1996)",Comedy|Drama
986,986.jpg,Fly Away Home (1996),Adventure|Children
987,987.jpg,Bliss (1997),Drama|Romance
988,988.jpg,Grace of My Heart (1996),Comedy|Drama
990,990.jpg,Maximum Risk (1996),Action|Adventure|Thriller
991,991.jpg,Michael Collins (1996),Drama
993,993.jpg,Infinity (1996),Drama
994,994.jpg,Big Night (1996),Comedy|Drama
996,996.jpg,Last Man Standing (1996),Action|Crime|Drama|Thriller
998,998.jpg,Set It Off (1996),Action|Crime
999,999.jpg,2 Days in the Valley (1996),Crime|Film-Noir
1003,1003.jpg,Extreme Measures (1996),Drama|Thriller
1004,1004.jpg,"Glimmer Man, The (1996)",Action|Thriller
1005,1005.jpg,D3: The Mighty Ducks (1996),Children|Comedy
1006,1006.jpg,"Chamber, The (1996)",Drama
1007,1007.jpg,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
1008,1008.jpg,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western
1009,1009.jpg,Escape to Witch Mountain (1975),Adventure|Children|Fantasy
1010,1010.jpg,"Love Bug, The (1969)",Children|Comedy
1011,1011.jpg,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance
1012,1012.jpg,Old Yeller (1957),Children|Drama
1013,1013.jpg,"Parent Trap, The (1961)",Children|Comedy|Romance
1014,1014.jpg,Pollyanna (1960),Children|Comedy|Drama
1015,1015.jpg,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama
1016,1016.jpg,"Shaggy Dog, The (1959)",Children|Comedy
1017,1017.jpg,Swiss Family Robinson (1960),Adventure|Children
1018,1018.jpg,That Darn Cat! (1965),Children|Comedy|Mystery
1019,1019.jpg,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi
1020,1020.jpg,Cool Runnings (1993),Comedy
1021,1021.jpg,Angels in the Outfield (1994),Children|Comedy
1022,1022.jpg,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
1023,1023.jpg,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
1024,1024.jpg,"Three Caballeros, The (1945)",Animation|Children|Musical
1025,1025.jpg,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical
1027,1027.jpg,Robin Hood: Prince of Thieves (1991),Adventure|Drama
1028,1028.jpg,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
1029,1029.jpg,Dumbo (1941),Animation|Children|Drama|Musical
1030,1030.jpg,Pete's Dragon (1977),Adventure|Animation|Children|Musical
1031,1031.jpg,Bedknobs and Broomsticks (1971),Adventure|Children|Musical
1032,1032.jpg,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
1033,1033.jpg,"Fox and the Hound, The (1981)",Animation|Children|Drama
1034,1034.jpg,Freeway (1996),Comedy|Crime|Drama|Thriller
1035,1035.jpg,"Sound of Music, The (1965)",Musical|Romance
1036,1036.jpg,Die Hard (1988),Action|Crime|Thriller
1037,1037.jpg,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
1040,1040.jpg,"Secret Agent, The (1996)",Drama
1041,1041.jpg,Secrets & Lies (1996),Drama
1042,1042.jpg,That Thing You Do! (1996),Comedy|Drama
1043,1043.jpg,To Gillian on Her 37th Birthday (1996),Drama|Romance
1046,1046.jpg,Beautiful Thing (1996),Drama|Romance
1047,1047.jpg,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
1049,1049.jpg,"Ghost and the Darkness, The (1996)",Action|Adventure
1050,1050.jpg,Looking for Richard (1996),Documentary|Drama
1051,1051.jpg,Trees Lounge (1996),Drama
1053,1053.jpg,Normal Life (1996),Crime|Drama|Romance
1054,1054.jpg,Get on the Bus (1996),Drama
1055,1055.jpg,Shadow Conspiracy (1997),Thriller
1056,1056.jpg,Jude (1996),Drama
1057,1057.jpg,Everyone Says I Love You (1996),Comedy|Musical|Romance
1059,1059.jpg,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
1060,1060.jpg,Swingers (1996),Comedy|Drama
1061,1061.jpg,Sleepers (1996),Thriller
1064,1064.jpg,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance
1066,1066.jpg,Shall We Dance (1937),Comedy|Musical|Romance
